canned beer,seasonal products,,,,,,,,
citrus fruit,dessert,,,,,,,,
other vegetables,newspapers,,,,,,,,
yogurt,berries,,,,,,,,
other vegetables,newspapers,,,,,,,,
pip fruit,frozen meals,soda,domestic eggs,shopping bags,whipped/sour cream,cake bar,,,
fruit/vegetable juice,liquor,,,,,,,,
whole milk,pip fruit,,,,,,,,
bottled water,root vegetables,turkey,,,,,,,
whole milk,coffee,oil,,,,,,,
curd,white wine,,,,,,,,
canned beer,white bread,,,,,,,,
bottled water,soda,,,,,,,,
whole milk,other vegetables,,,,,,,,
whole milk,waffles,,,,,,,,
beverages,pickled vegetables,,,,,,,,
root vegetables,pork,,,,,,,,
whole milk,candles,,,,,,,,
brown bread,canned beer,,,,,,,,
pastry,coffee,,,,,,,,
UHT-milk,domestic eggs,,,,,,,,
sausage,curd,,,,,,,,
other vegetables,specialty bar,misc. beverages,,,,,,,
chicken,house keeping products,,,,,,,,
root vegetables,finished products,,,,,,,,
rolls/buns,cake bar,,,,,,,,
whole milk,beef,pastry,,,,,,,
sausage,pastry,frozen vegetables,,,,,,,
bottled water,curd cheese,newspapers,whipped/sour cream,,,,,,
citrus fruit,yogurt,,,,,,,,
frankfurter,soda,,,,,,,,
sugar,curd,,,,,,,,
rolls/buns,brown bread,,,,,,,,
other vegetables,sugar,oil,,,,,,,
citrus fruit,chicken,,,,,,,,
canned beer,ready soups,,,,,,,,
chewing gum,cake bar,,,,,,,,
fruit/vegetable juice,dessert,napkins,,,,,,,
whole milk,other vegetables,soda,,,,,,,
sugar,specialty chocolate,spread cheese,,,,,,,
other vegetables,rolls/buns,cream cheese ,UHT-milk,,,,,,
pastry,onions,,,,,,,,
canned beer,cream cheese ,waffles,,,,,,,
tropical fruit,rolls/buns,dessert,long life bakery product,,,,,,
rolls/buns,butter,,,,,,,,
rolls/buns,meat,,,,,,,,
whole milk,newspapers,chewing gum,,,,,,,
rolls/buns,root vegetables,,,,,,,,
tropical fruit,mustard,,,,,,,,
whole milk,coffee,,,,,,,,
yogurt,cream cheese ,,,,,,,,
root vegetables,domestic eggs,,,,,,,,
pip fruit,other vegetables,,,,,,,,
soda,dish cleaner,,,,,,,,
rolls/buns,misc. beverages,beverages,condensed milk,frozen vegetables,,,,,
butter,sausage,,,,,,,,
tropical fruit,other vegetables,,,,,,,,
root vegetables,kitchen towels,,,,,,,,
yogurt,,,,,,,,,
other vegetables,yogurt,brown bread,,,,,,,
other vegetables,citrus fruit,pork,shopping bags,,,,,,
rolls/buns,chicken,canned vegetables,,,,,,,
pip fruit,citrus fruit,,,,,,,,
liquor (appetizer),hygiene articles,,,,,,,,
onions,margarine,sweet spreads,,,,,,,
pip fruit,shopping bags,,,,,,,,
other vegetables,,,,,,,,,
canned beer,photo/film,,,,,,,,
pastry,whipped/sour cream,decalcifier,,,,,,,
pip fruit,yogurt,,,,,,,,
yogurt,pork,margarine,,,,,,,
whole milk,bottled beer,,,,,,,,
other vegetables,waffles,,,,,,,,
whole milk,newspapers,frozen vegetables,,,,,,,
bottled water,misc. beverages,mustard,,,,,,,
tropical fruit,pork,canned beer,newspapers,cream cheese ,whipped/sour cream,waffles,,,
rolls/buns,sauces,,,,,,,,
soda,baking powder,,,,,,,,
cream cheese ,white bread,,,,,,,,
whole milk,frozen fish,,,,,,,,
yogurt,soda,,,,,,,,
chocolate,bottled water,coffee,,,,,,,
root vegetables,soda,grapes,,,,,,,
canned beer,light bulbs,cat food,brandy,waffles,dishes,,,,
sausage,whipped/sour cream,,,,,,,,
brown bread,bottled beer,,,,,,,,
onions,oil,,,,,,,,
whole milk,other vegetables,,,,,,,,
whole milk,canned beer,berries,turkey,spread cheese,cat food,long life bakery product,,,
rolls/buns,citrus fruit,chocolate,pastry,meat,,,,,
sausage,root vegetables,,,,,,,,
coffee,white bread,,,,,,,,
rolls/buns,chicken,,,,,,,,
rolls/buns,specialty chocolate,,,,,,,,
chicken,brown bread,,,,,,,,
soda,,,,,,,,,
newspapers,specialty chocolate,,,,,,,,
yogurt,,,,,,,,,
whole milk,frankfurter,hamburger meat,white bread,,,,,,
citrus fruit,bottled beer,shopping bags,,,,,,,
frankfurter,yogurt,,,,,,,,
herbs,oil,,,,,,,,
whole milk,chicken,,,,,,,,
cream cheese ,rice,,,,,,,,
butter,spread cheese,hygiene articles,,,,,,,
rolls/buns,soda,whipped/sour cream,,,,,,,
zwieback,mustard,,,,,,,,
whole milk,chicken,frozen meals,curd,beverages,,,,,
ham,white wine,shopping bags,,,,,,,
bottled water,margarine,,,,,,,,
newspapers,domestic eggs,,,,,,,,
butter,frozen meals,specialty chocolate,,,,,,,
specialty chocolate,spread cheese,,,,,,,,
fruit/vegetable juice,bottled water,meat,long life bakery product,,,,,,
pip fruit,brown bread,,,,,,,,
whole milk,chocolate,,,,,,,,
pip fruit,rolls/buns,,,,,,,,
other vegetables,rolls/buns,chicken,margarine,,,,,,
pip fruit,bottled water,,,,,,,,
rolls/buns,domestic eggs,,,,,,,,
hamburger meat,red/blush wine,salty snack,,,,,,,
frankfurter,frozen vegetables,,,,,,,,
brown bread,pet care,,,,,,,,
whole milk,coffee,,,,,,,,
whole milk,bottled water,,,,,,,,
other vegetables,canned beer,shopping bags,nuts/prunes,,,,,,
soda,curd,sliced cheese,,,,,,,
whole milk,butter,root vegetables,onions,,,,,,
herbs,shopping bags,vinegar,,,,,,,
bottled water,soda,,,,,,,,
whole milk,other vegetables,rolls/buns,margarine,,,,,,
whole milk,soda,,,,,,,,
tropical fruit,whole milk,,,,,,,,
butter,dessert,,,,,,,,
canned beer,newspapers,,,,,,,,
pastry,chewing gum,,,,,,,,
tropical fruit,whole milk,,,,,,,,
citrus fruit,sweet spreads,,,,,,,,
yogurt,whipped/sour cream,sliced cheese,,,,,,,
tropical fruit,margarine,,,,,,,,
citrus fruit,newspapers,shopping bags,,,,,,,
chicken,coffee,salty snack,,,,,,,
pip fruit,rolls/buns,hamburger meat,berries,,,,,,
other vegetables,fruit/vegetable juice,,,,,,,,
whole milk,canned beer,,,,,,,,
chicken,curd,,,,,,,,
newspapers,dessert,,,,,,,,
tropical fruit,yogurt,,,,,,,,
pip fruit,other vegetables,red/blush wine,dessert,,,,,,
whole milk,root vegetables,,,,,,,,
other vegetables,bottled beer,,,,,,,,
pastry,detergent,,,,,,,,
pip fruit,other vegetables,napkins,,,,,,,
whole milk,brown bread,canned fish,,,,,,,
citrus fruit,beef,,,,,,,,
bottled water,soda,ice cream,,,,,,,
root vegetables,processed cheese,,,,,,,,
rolls/buns,rum,,,,,,,,
whole milk,frankfurter,,,,,,,,
beef,pet care,,,,,,,,
pastry,newspapers,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,
rolls/buns,frankfurter,newspapers,waffles,,,,,,
whole milk,meat,ready soups,,,,,,,
sugar,napkins,,,,,,,,
other vegetables,rolls/buns,,,,,,,,
whole milk,sausage,,,,,,,,
sausage,semi-finished bread,,,,,,,,
tropical fruit,bottled beer,,,,,,,,
whole milk,,,,,,,,,
chicken,waffles,,,,,,,,
other vegetables,processed cheese,,,,,,,,
other vegetables,long life bakery product,,,,,,,,
sausage,salt,,,,,,,,
citrus fruit,canned beer,flour,,,,,,,
citrus fruit,yogurt,,,,,,,,
pork,long life bakery product,,,,,,,,
butter,zwieback,,,,,,,,
whole milk,yogurt,root vegetables,coffee,oil,salty snack,soft cheese,,,
pip fruit,pastry,canned fish,organic sausage,,,,,,
rolls/buns,newspapers,white bread,mustard,,,,,,
yogurt,napkins,,,,,,,,
tropical fruit,rolls/buns,sausage,pork,,,,,,
rolls/buns,bottled water,,,,,,,,
chocolate,whipped/sour cream,frozen vegetables,baking powder,,,,,,
other vegetables,beverages,,,,,,,,
beef,brown bread,rum,,,,,,,
soda,napkins,,,,,,,,
rolls/buns,curd,candy,,,,,,,
tropical fruit,long life bakery product,,,,,,,,
butter,soda,,,,,,,,
butter,soda,,,,,,,,
whole milk,rolls/buns,chocolate,pickled vegetables,,,,,,
whole milk,root vegetables,,,,,,,,
yogurt,flour,,,,,,,,
hamburger meat,condensed milk,,,,,,,,
other vegetables,yogurt,hamburger meat,root vegetables,pastry,newspapers,domestic eggs,instant coffee,,
tropical fruit,citrus fruit,,,,,,,,
tropical fruit,whole milk,rolls/buns,citrus fruit,liquor,,,,,
sausage,detergent,,,,,,,,
rolls/buns,yogurt,,,,,,,,
pastry,dessert,,,,,,,,
whole milk,liquor (appetizer),,,,,,,,
brown bread,soda,,,,,,,,
pastry,photo/film,,,,,,,,
sausage,soda,,,,,,,,
specialty bar,soda,,,,,,,,
yogurt,canned beer,,,,,,,,
rolls/buns,whipped/sour cream,,,,,,,,
root vegetables,soda,dessert,,,,,,,
ham,curd cheese,,,,,,,,
tropical fruit,white bread,,,,,,,,
whole milk,domestic eggs,napkins,,,,,,,
specialty chocolate,candles,,,,,,,,
rolls/buns,packaged fruit/vegetables,,,,,,,,
fruit/vegetable juice,packaged fruit/vegetables,,,,,,,,
other vegetables,liver loaf,,,,,,,,
bottled beer,margarine,,,,,,,,
sausage,curd,napkins,,,,,,,
photo/film,napkins,,,,,,,,
sausage,detergent,salty snack,,,,,,,
frankfurter,mustard,,,,,,,,
other vegetables,root vegetables,,,,,,,,
specialty bar,root vegetables,whipped/sour cream,,,,,,,
pip fruit,fruit/vegetable juice,brown bread,pastry,frozen meals,white bread,,,,
frankfurter,whipped/sour cream,,,,,,,,
dessert,cream cheese ,sliced cheese,,,,,,,
canned beer,soda,,,,,,,,
bottled beer,domestic eggs,,,,,,,,
tropical fruit,yogurt,,,,,,,,
pip fruit,bottled water,,,,,,,,
whole milk,UHT-milk,,,,,,,,
pip fruit,Instant food products,,,,,,,,
root vegetables,margarine,,,,,,,,
tropical fruit,cream cheese ,,,,,,,,
frankfurter,margarine,frozen vegetables,,,,,,,
rolls/buns,roll products ,,,,,,,,
curd,whipped/sour cream,,,,,,,,
canned beer,red/blush wine,,,,,,,,
other vegetables,root vegetables,,,,,,,,
whole milk,pip fruit,sugar,beverages,canned fish,roll products ,,,,
root vegetables,soda,,,,,,,,
rolls/buns,bottled water,pasta,kitchen utensil,,,,,,
butter,bottled beer,,,,,,,,
rolls/buns,yogurt,processed cheese,whipped/sour cream,,,,,,
frankfurter,specialty cheese,soft cheese,,,,,,,
root vegetables,berries,,,,,,,,
ham,onions,baking powder,,,,,,,
pastry,soda,onions,,,,,,,
whole milk,newspapers,baking powder,,,,,,,
rolls/buns,shopping bags,,,,,,,,
root vegetables,dog food,,,,,,,,
beef,shopping bags,,,,,,,,
flour,herbs,oil,whipped/sour cream,,,,,,
whole milk,candy,,,,,,,,
pip fruit,sausage,,,,,,,,
yogurt,newspapers,,,,,,,,
other vegetables,cream cheese ,,,,,,,,
other vegetables,canned beer,,,,,,,,
pip fruit,butter,,,,,,,,
pip fruit,butter milk,,,,,,,,
newspapers,cake bar,,,,,,,,
whole milk,other vegetables,sliced cheese,,,,,,,
fruit/vegetable juice,cream cheese ,,,,,,,,
whole milk,rolls/buns,,,,,,,,
root vegetables,pickled vegetables,,,,,,,,
berries,canned fish,,,,,,,,
other vegetables,butter milk,sausage,,,,,,,
pastry,hygiene articles,,,,,,,,
bottled water,pastry,,,,,,,,
canned beer,coffee,flour,curd,,,,,,
pip fruit,other vegetables,citrus fruit,beverages,,,,,,
cream cheese ,whipped/sour cream,,,,,,,,
root vegetables,pickled vegetables,,,,,,,,
spread cheese,waffles,,,,,,,,
whole milk,soda,,,,,,,,
other vegetables,pork,,,,,,,,
whole milk,soda,,,,,,,,
UHT-milk,skin care,,,,,,,,
soda,ice cream,onions,,,,,,,
frankfurter,packaged fruit/vegetables,hamburger meat,canned beer,curd,finished products,whipped/sour cream,white bread,sweet spreads,
other vegetables,root vegetables,,,,,,,,
pork,salty snack,,,,,,,,
whole milk,yogurt,,,,,,,,
rolls/buns,margarine,whipped/sour cream,,,,,,,
whole milk,pickled vegetables,salt,,,,,,,
pip fruit,other vegetables,chocolate,bottled water,yogurt,pasta,shopping bags,,,
newspapers,dog food,pet care,,,,,,,
whole milk,other vegetables,brown bread,pork,ham,bottled beer,oil,,,
bottled water,flour,,,,,,,,
fruit/vegetable juice,soda,,,,,,,,
sausage,sugar,newspapers,,,,,,,
cream cheese ,margarine,dish cleaner,,,,,,,
bottled beer,seasonal products,,,,,,,,
shopping bags,,,,,,,,,
rolls/buns,cream cheese ,shopping bags,napkins,,,,,,
whole milk,hygiene articles,,,,,,,,
whole milk,newspapers,dish cleaner,frozen fish,,,,,,
tropical fruit,UHT-milk,,,,,,,,
mustard,pudding powder,,,,,,,,
bottled beer,dessert,,,,,,,,
other vegetables,citrus fruit,,,,,,,,
frankfurter,frozen vegetables,,,,,,,,
coffee,hard cheese,domestic eggs,,,,,,,
pork,semi-finished bread,,,,,,,,
salty snack,honey,,,,,,,,
canned beer,soda,,,,,,,,
butter,yogurt,ketchup,,,,,,,
coffee,UHT-milk,,,,,,,,
whole milk,other vegetables,,,,,,,,
beef,margarine,whipped/sour cream,,,,,,,
pasta,meat,baking powder,,,,,,,
rolls/buns,fruit/vegetable juice,,,,,,,,
canned beer,dessert,specialty chocolate,,,,,,,
pork,canned beer,,,,,,,,
frankfurter,UHT-milk,,,,,,,,
whole milk,root vegetables,,,,,,,,
rolls/buns,meat,,,,,,,,
bottled water,shopping bags,,,,,,,,
other vegetables,pastry,,,,,,,,
soda,sparkling wine,,,,,,,,
sausage,root vegetables,,,,,,,,
butter milk,long life bakery product,,,,,,,,
other vegetables,dessert,long life bakery product,,,,,,,
fruit/vegetable juice,margarine,,,,,,,,
rolls/buns,chicken,butter,herbs,finished products,white bread,,,,
butter milk,flower soil/fertilizer,,,,,,,,
beverages,pickled vegetables,,,,,,,,
bottled beer,canned vegetables,,,,,,,,
whole milk,rolls/buns,onions,,,,,,,
butter,mayonnaise,,,,,,,,
rolls/buns,waffles,,,,,,,,
specialty bar,pickled vegetables,,,,,,,,
shopping bags,semi-finished bread,,,,,,,,
whole milk,other vegetables,,,,,,,,
soda,cream cheese ,,,,,,,,
other vegetables,specialty bar,,,,,,,,
frankfurter,sausage,,,,,,,,
brown bread,misc. beverages,,,,,,,,
red/blush wine,sugar,,,,,,,,
rolls/buns,make up remover,,,,,,,,
yogurt,canned beer,,,,,,,,
whole milk,pip fruit,detergent,,,,,,,
pip fruit,frankfurter,,,,,,,,
bottled water,canned vegetables,,,,,,,,
sausage,whipped/sour cream,,,,,,,,
other vegetables,domestic eggs,,,,,,,,
butter,newspapers,,,,,,,,
other vegetables,cleaner,cereals,,,,,,,
newspapers,syrup,,,,,,,,
yogurt,salty snack,white bread,,,,,,,
tropical fruit,cat food,,,,,,,,
whole milk,yogurt,pastry,grapes,,,,,,
canned beer,margarine,,,,,,,,
bottled water,canned beer,,,,,,,,
yogurt,fish,,,,,,,,
ice cream,UHT-milk,,,,,,,,
butter,margarine,,,,,,,,
sugar,margarine,,,,,,,,
pip fruit,yogurt,misc. beverages,,,,,,,
pot plants,fruit/vegetable juice,butter milk,brown bread,finished products,,,,,
whole milk,fruit/vegetable juice,pastry,,,,,,,
sausage,brown bread,curd,,,,,,,
tropical fruit,beef,,,,,,,,
tropical fruit,whole milk,,,,,,,,
whole milk,beef,,,,,,,,
tropical fruit,photo/film,,,,,,,,
bottled water,,,,,,,,,
rolls/buns,long life bakery product,,,,,,,,
citrus fruit,newspapers,,,,,,,,
whole milk,rolls/buns,beef,curd,white bread,,,,,
whole milk,sugar,,,,,,,,
pip fruit,other vegetables,rolls/buns,specialty bar,yogurt,sausage,newspapers,curd,beverages,soft cheese
canned fish,,,,,,,,,
yogurt,sausage,,,,,,,,
whole milk,sausage,dessert,oil,,,,,,
butter milk,specialty chocolate,,,,,,,,
specialty bar,yogurt,,,,,,,,
tropical fruit,shopping bags,,,,,,,,
coffee,napkins,,,,,,,,
onions,frozen vegetables,,,,,,,,
rolls/buns,pork,,,,,,,,
tropical fruit,yogurt,,,,,,,,
yogurt,soda,,,,,,,,
other vegetables,rolls/buns,newspapers,,,,,,,
pip fruit,other vegetables,,,,,,,,
sausage,UHT-milk,,,,,,,,
bottled water,specialty chocolate,,,,,,,,
yogurt,misc. beverages,,,,,,,,
tropical fruit,rolls/buns,butter,hamburger meat,soda,shopping bags,,,,
rolls/buns,candy,white bread,,,,,,,
rolls/buns,ham,,,,,,,,
pip fruit,other vegetables,,,,,,,,
bottled water,curd,semi-finished bread,,,,,,,
turkey,soda,grapes,,,,,,,
whole milk,fruit/vegetable juice,sausage,curd,,,,,,
butter,brown bread,canned beer,,,,,,,
bottled water,sausage,,,,,,,,
other vegetables,cling film/bags,organic sausage,,,,,,,
berries,ham,,,,,,,,
other vegetables,curd,,,,,,,,
citrus fruit,canned beer,,,,,,,,
yogurt,frozen vegetables,,,,,,,,
specialty bar,misc. beverages,,,,,,,,
pork,liquor,long life bakery product,,,,,,,
frozen meals,whipped/sour cream,,,,,,,,
whole milk,other vegetables,packaged fruit/vegetables,chocolate,frozen meals,finished products,salty snack,napkins,,
other vegetables,canned beer,,,,,,,,
citrus fruit,UHT-milk,frozen vegetables,,,,,,,
yogurt,long life bakery product,,,,,,,,
sausage,pork,,,,,,,,
sausage,canned beer,,,,,,,,
brown bread,,,,,,,,,
berries,dessert,mayonnaise,,,,,,,
hamburger meat,candles,,,,,,,,
whole milk,newspapers,,,,,,,,
beef,frozen dessert,,,,,,,,
citrus fruit,yogurt,,,,,,,,
pip fruit,male cosmetics,,,,,,,,
other vegetables,pork,,,,,,,,
sausage,misc. beverages,,,,,,,,
tropical fruit,yogurt,bottled beer,cake bar,,,,,,
bottled water,pastry,,,,,,,,
pork,cream cheese ,,,,,,,,
bottled water,pork,,,,,,,,
tropical fruit,beef,detergent,grapes,processed cheese,newspapers,domestic eggs,frozen vegetables,,
frozen vegetables,chocolate marshmallow,,,,,,,,
beef,chicken,chocolate,newspapers,organic products,,,,,
berries,misc. beverages,,,,,,,,
frozen vegetables,,,,,,,,,
canned beer,white wine,ice cream,male cosmetics,,,,,,
rolls/buns,long life bakery product,,,,,,,,
other vegetables,frozen meals,,,,,,,,
rolls/buns,ice cream,,,,,,,,
beef,hard cheese,,,,,,,,
other vegetables,brown bread,,,,,,,,
pip fruit,chocolate,,,,,,,,
citrus fruit,yogurt,soda,,,,,,,
bottled beer,sweet spreads,,,,,,,,
whole milk,beef,,,,,,,,
dessert,domestic eggs,,,,,,,,
butter,yogurt,,,,,,,,
chocolate,coffee,,,,,,,,
other vegetables,sausage,,,,,,,,
whole milk,rolls/buns,,,,,,,,
rolls/buns,bottled water,cream cheese ,,,,,,,
pip fruit,sausage,spices,,,,,,,
sugar,white wine,,,,,,,,
root vegetables,sliced cheese,,,,,,,,
other vegetables,chocolate marshmallow,,,,,,,,
sausage,detergent,bottled beer,,,,,,,
processed cheese,hard cheese,,,,,,,,
beef,pastry,curd,,,,,,,
other vegetables,yogurt,,,,,,,,
hamburger meat,bottled beer,,,,,,,,
pastry,frozen fish,,,,,,,,
domestic eggs,instant coffee,,,,,,,,
pip fruit,pastry,,,,,,,,
whole milk,male cosmetics,,,,,,,,
bottled water,beverages,,,,,,,,
other vegetables,canned beer,,,,,,,,
canned beer,canned fish,,,,,,,,
tropical fruit,pastry,condensed milk,,,,,,,
whole milk,shopping bags,,,,,,,,
whole milk,rolls/buns,root vegetables,whipped/sour cream,,,,,,
chicken,bottled water,brown bread,hygiene articles,,,,,,
whole milk,white wine,,,,,,,,
rolls/buns,vinegar,,,,,,,,
canned beer,sugar,,,,,,,,
other vegetables,soda,,,,,,,,
ham,newspapers,waffles,,,,,,,
rolls/buns,pastry,,,,,,,,
brown bread,white bread,,,,,,,,
onions,instant coffee,,,,,,,,
rolls/buns,yogurt,Instant food products,,,,,,,
soda,soft cheese,,,,,,,,
citrus fruit,chocolate,,,,,,,,
beef,root vegetables,berries,,,,,,,
whole milk,cream cheese ,,,,,,,,
whole milk,butter,sausage,white bread,,,,,,
tropical fruit,citrus fruit,newspapers,,,,,,,
pork,canned beer,,,,,,,,
soda,mustard,,,,,,,,
frankfurter,butter,hamburger meat,root vegetables,soda,beverages,cream cheese ,,,
shopping bags,whipped/sour cream,,,,,,,,
hamburger meat,margarine,,,,,,,,
other vegetables,frankfurter,,,,,,,,
popcorn,finished products,,,,,,,,
semi-finished bread,long life bakery product,,,,,,,,
citrus fruit,sugar,napkins,,,,,,,
tropical fruit,rolls/buns,candy,,,,,,,
whole milk,meat,,,,,,,,
root vegetables,hard cheese,waffles,,,,,,,
whole milk,soda,cream cheese ,,,,,,,
other vegetables,pork,,,,,,,,
bottled water,pork,baking powder,,,,,,,
rolls/buns,newspapers,cat food,,,,,,,
butter,bottled water,curd,domestic eggs,,,,,,
other vegetables,pastry,canned beer,dessert,,,,,,
other vegetables,hygiene articles,,,,,,,,
tropical fruit,butter milk,ice cream,domestic eggs,,,,,,
bottled beer,long life bakery product,,,,,,,,
citrus fruit,white wine,,,,,,,,
yogurt,white wine,,,,,,,,
bottled water,beverages,,,,,,,,
yogurt,hamburger meat,margarine,soft cheese,,,,,,
chocolate,brown bread,meat,,,,,,,
frankfurter,sparkling wine,,,,,,,,
other vegetables,bottled water,,,,,,,,
beef,waffles,,,,,,,,
pip fruit,root vegetables,,,,,,,,
whole milk,fruit/vegetable juice,,,,,,,,
other vegetables,hamburger meat,,,,,,,,
pastry,liquor,semi-finished bread,,,,,,,
bottled water,sausage,,,,,,,,
other vegetables,yogurt,,,,,,,,
butter,onions,,,,,,,,
beef,sausage,,,,,,,,
whole milk,soda,,,,,,,,
cake bar,jam,,,,,,,,
coffee,red/blush wine,liquor (appetizer),sauces,,,,,,
canned beer,pickled vegetables,,,,,,,,
margarine,whipped/sour cream,,,,,,,,
whole milk,bottled beer,,,,,,,,
whole milk,beef,canned vegetables,,,,,,,
hamburger meat,canned beer,,,,,,,,
pastry,detergent,dishes,,,,,,,
butter,sausage,,,,,,,,
other vegetables,bottled water,beverages,,,,,,,
rolls/buns,specialty bar,red/blush wine,,,,,,,
butter milk,frozen vegetables,,,,,,,,
tropical fruit,root vegetables,,,,,,,,
tropical fruit,chicken,packaged fruit/vegetables,pastry,sugar,pasta,photo/film,,,
root vegetables,berries,,,,,,,,
fruit/vegetable juice,coffee,,,,,,,,
pip fruit,soda,grapes,,,,,,,
pork,ham,,,,,,,,
citrus fruit,butter milk,,,,,,,,
brown bread,pastry,,,,,,,,
butter milk,root vegetables,,,,,,,,
meat,salt,,,,,,,,
butter milk,coffee,,,,,,,,
root vegetables,misc. beverages,frozen vegetables,,,,,,,
tropical fruit,napkins,long life bakery product,,,,,,,
tropical fruit,pip fruit,rolls/buns,,,,,,,
bottled beer,onions,,,,,,,,
citrus fruit,soda,pasta,candy,,,,,,
dessert,semi-finished bread,,,,,,,,
frankfurter,pastry,hygiene articles,,,,,,,
whole milk,rolls/buns,cling film/bags,,,,,,,
whole milk,bottled water,berries,curd,napkins,,,,,
yogurt,sugar,bottled beer,,,,,,,
sausage,canned beer,,,,,,,,
butter,chocolate,,,,,,,,
soda,newspapers,,,,,,,,
other vegetables,chicken,soda,bottled beer,domestic eggs,,,,,
whole milk,UHT-milk,long life bakery product,,,,,,,
fruit/vegetable juice,oil,baking powder,,,,,,,
salty snack,zwieback,,,,,,,,
sausage,soda,,,,,,,,
whole milk,meat,,,,,,,,
whole milk,yogurt,soda,,,,,,,
pastry,soda,,,,,,,,
frankfurter,whipped/sour cream,cat food,,,,,,,
whole milk,coffee,,,,,,,,
specialty bar,sausage,soda,spread cheese,,,,,,
bottled water,root vegetables,onions,,,,,,,
pip fruit,other vegetables,,,,,,,,
curd,condensed milk,,,,,,,,
rolls/buns,herbs,spread cheese,,,,,,,
canned beer,dessert,,,,,,,,
bottled water,brown bread,soda,grapes,,,,,,
